ciclo,passada,iteracao,vizinhanca,recurso,disciplinas_livres,variaveis_x_livres,variaveis_x_fixadas,status_solver,objetivo_anterior,objetivo_candidato,melhorou,objetivo_incumbente,tempo_gasto_s,tempo_solver_s,tempo_limite_subproblema_s,curso_a,curso_b,ordem_cursos,seed_ordem_cursos,posicao_par,etapa_no_ciclo,etapa_completa,ciclo_completo,motivo_encerramento,tipo_registro,parametro_tipo_vizinhanca,parametro_tempo_modelo_inicial_s,parametro_tempo_heuristica_inicial_s,parametro_tempo_subproblema_s,parametro_tempo_total_maximo_s,parametro_apenas_uma_passada,parametro_salvar_candidatos,parametro_ordem_cursos_solicitada,parametro_seed_ordem_cursos_solicitada,parametro_ordem_cursos,parametro_seed_ordem_cursos,parametro_arquivo_horarios,parametro_arquivo_salas,parametro_arquivo_salas_preferenciais,parametro_diretorio_execucao,parametro_arquivo_melhor_solucao,parametro_arquivo_log_csv,parametro_arquivo_log_json,parametro_sequencia_etapas,parametro_etapa_1_ordem_cursos,parametro_etapa_1_seed,parametro_etapa_2_ordem_cursos,parametro_etapa_2_seed,parametro_gurobi_inicial_TimeLimit,parametro_gurobi_inicial_MIPFocus,parametro_gurobi_inicial_NoRelHeurTime,parametro_gurobi_subproblema_TimeLimit,parametro_gurobi_subproblema_MIPFocus,parametro_gurobi_subproblema_NoRelHeurTime,parametro_motivo_encerramento,parametro_ciclos_completos,dia,turno,curso
3,5,56,par_cursos,ENF+MED,59,17894,77096,OPTIMAL,185181.5,185181.5,False,185181.5,39.88,39.55,600.0,ENF,MED,alfabetica,,56,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,57,par_cursos,ENF+PED,74,21298,73692,OPTIMAL,185181.5,185181.5,False,185181.5,176.16,175.85,600.0,ENF,PED,alfabetica,,57,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,58,par_cursos,FIL+GEO,25,4830,90160,OPTIMAL,185181.5,185181.5,False,185181.5,0.61,0.3,600.0,FIL,GEO,alfabetica,,58,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,59,par_cursos,FIL+HIS,39,7544,87446,OPTIMAL,185181.5,185181.5,False,185181.5,0.66,0.35,600.0,FIL,HIS,alfabetica,,59,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,60,par_cursos,FIL+LET,51,11914,83076,OPTIMAL,185181.5,185181.5,False,185181.5,1.59,1.28,600.0,FIL,LET,alfabetica,,60,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,61,par_cursos,FIL+MAT,38,7728,87262,OPTIMAL,185181.5,185181.5,False,185181.5,0.76,0.44,600.0,FIL,MAT,alfabetica,,61,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,62,par_cursos,FIL+MED,56,12144,82846,OPTIMAL,185181.5,185181.5,False,185181.5,0.93,0.62,600.0,FIL,MED,alfabetica,,62,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,63,par_cursos,FIL+PED,71,15548,79442,OPTIMAL,185181.5,185181.5,False,185181.5,37.58,37.27,600.0,FIL,PED,alfabetica,,63,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,64,par_cursos,GEO+HIS,34,6854,88136,OPTIMAL,185181.5,185181.5,False,185181.5,0.7,0.37,600.0,GEO,HIS,alfabetica,,64,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,65,par_cursos,GEO+LET,46,11224,83766,OPTIMAL,185181.5,185181.5,False,185181.5,2.26,1.94,600.0,GEO,LET,alfabetica,,65,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,66,par_cursos,GEO+MAT,33,7038,87952,OPTIMAL,185181.5,185181.5,False,185181.5,0.75,0.42,600.0,GEO,MAT,alfabetica,,66,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,67,par_cursos,GEO+MED,51,11454,83536,OPTIMAL,185181.5,185181.5,False,185181.5,0.98,0.67,600.0,GEO,MED,alfabetica,,67,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,68,par_cursos,GEO+PED,66,14858,80132,OPTIMAL,185181.5,185181.5,False,185181.5,23.7,23.38,600.0,GEO,PED,alfabetica,,68,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,69,par_cursos,HIS+LET,60,13938,81052,OPTIMAL,185181.5,185180.5,True,185180.5,1.6,1.29,600.0,HIS,LET,alfabetica,,69,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,70,par_cursos,HIS+MAT,47,9752,85238,OPTIMAL,185180.5,185180.5,False,185180.5,0.94,0.62,600.0,HIS,MAT,alfabetica,,70,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,71,par_cursos,HIS+MED,65,14168,80822,OPTIMAL,185180.5,185180.5,False,185180.5,1.2,0.9,600.0,HIS,MED,alfabetica,,71,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,72,par_cursos,HIS+PED,80,17572,77418,OPTIMAL,185180.5,185180.5,False,185180.5,15.16,14.85,600.0,HIS,PED,alfabetica,,72,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,73,par_cursos,LET+MAT,59,14122,80868,OPTIMAL,185180.5,185180.5,False,185180.5,1.59,1.25,600.0,LET,MAT,alfabetica,,73,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,74,par_cursos,LET+MED,77,18538,76452,OPTIMAL,185180.5,185180.5,False,185180.5,1.75,1.45,600.0,LET,MED,alfabetica,,74,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,75,par_cursos,LET+PED,92,21942,73048,OPTIMAL,185180.5,185180.5,False,185180.5,37.09,36.78,600.0,LET,PED,alfabetica,,75,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,76,par_cursos,MAT+MED,64,14352,80638,OPTIMAL,185180.5,185180.5,False,185180.5,1.14,0.81,600.0,MAT,MED,alfabetica,,76,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,77,par_cursos,MAT+PED,79,17756,77234,OPTIMAL,185180.5,185180.5,False,185180.5,44.93,44.62,600.0,MAT,PED,alfabetica,,77,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,5,78,par_cursos,MED+PED,97,22172,72818,OPTIMAL,185180.5,185180.5,False,185180.5,26.28,25.96,600.0,MED,PED,alfabetica,,78,1,True,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,,,
3,6,1,dia_turno_curso,2_M_ADM,81,18538,76452,OPTIMAL,185180.5,185180.5,False,185180.5,2.32,2.0,600.0,,,alfabetica,,,2,False,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,2,M,ADM
3,6,2,dia_turno_curso,2_M_AGRO,82,17250,77740,OPTIMAL,185180.5,185180.5,False,185180.5,7.43,7.11,600.0,,,alfabetica,,,2,False,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,2,M,AGRO
3,6,3,dia_turno_curso,2_M_EAS,73,16238,78752,OPTIMAL,185180.5,185180.5,False,185180.5,1.47,1.17,600.0,,,alfabetica,,,2,False,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,2,M,EAS
3,6,4,dia_turno_curso,2_M_ENF,51,15548,79442,OPTIMAL,185180.5,185180.5,False,185180.5,4.56,4.24,600.0,,,alfabetica,,,2,False,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,2,M,ENF
3,6,5,dia_turno_curso,2_M_MED,74,18078,76912,OPTIMAL,185180.5,185180.5,False,185180.5,1.9,1.59,600.0,,,alfabetica,,,2,False,False,TEMPO_TOTAL,iteracao,hibrida_pares_dia_turno_curso,180.0,180.0,600.0,14400.0,False,False,alfabetica,,alfabetica,,./dados/2024_1/horarios_2024_1.xlsx,./dados/2024_1/salas_2024_1.csv,./dados/2024_1/salas_preferenciais_2024.1.xlsx,/Users/robertdrey/Documents/workspace/development/alocador_de_salas,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.sol,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.csv,resultados/experimentos/2024_1/hibridas_dia_turno_curso_pares/pares_dia_turno_curso_init180.json,par_cursos -> dia_turno_curso,alfabetica,,alfabetica,,180.0,1,180.0,600.0,1,0,TEMPO_TOTAL,2,2,M,MED
